speed_kmh,rpm,temp_outside_C,mass_kg,aero_cd,engine_temp_C,road_slope_deg,passengers,fuel_consumption_l_100km
99,1914,10,1434,0.39449174756078076,82,2.8940160791162004,3,8.382758948390814
27,2438,-5,1181,0.3974483814587477,54,9.676112919400857,1,9.918931748522471
125,4016,9,1850,0.35001943629492943,81,4.588356188001283,4,10.90289327811744
27,2460,1,1504,0.2670450834625344,99,-2.5618371550619647,4,5.557657403645145
115,6977,29,1296,0.2894813274899939,97,7.232364677187416,4,12.881561384186032
113,4079,-2,1651,0.3273125443324083,72,5.0900734641373315,3,10.383819317783455
84,6511,39,1959,0.3777171175146973,59,-2.766083161177997,2,11.343241015682747
58,3258,17,1506,0.2777329745413043,85,-4.865117578867721,1,5.5286558157964665
100,1366,0,1872,0.26566051885208986,99,3.154709460485426,4,8.496269368554554
103,3991,21,2431,0.26117162247835535,66,-1.377663337265334,4,10.991374873925682
107,4741,0,2330,0.32604513435400706,76,8.008622335298762,1,11.254499240784792
105,6689,13,920,0.38270514543920586,94,-1.2360508763322136,2,9.902679768333268
112,1085,4,2040,0.25635388639658385,57,4.942842323499306,3,11.04038585428911
105,6832,30,1425,0.2818482300990302,89,0.1769516088854335,2,10.450347875777249
63,6753,24,1325,0.3539885523759253,93,0.254770748981219,1,9.151485190472807
156,3493,6,2397,0.37387951527155733,99,-2.272777439457622,1,9.587506267059918
93,5715,14,1866,0.37110992939487547,55,2.5408258620078428,4,12.63456949753982
55,1131,38,1551,0.3677602085980497,56,3.6890754685685643,3,9.165167017503904
120,1903,24,895,0.269469970122001,75,3.7152051909367536,2,8.50782823097853
123,4456,8,826,0.30958563732743777,66,7.849152326148902,3,13.116663660893614
85,6083,30,1635,0.39771169942476203,86,4.78520931179896,1,10.540171971212446
74,2221,20,2065,0.3983331357382133,72,6.10356749818253,4,9.132573299147692
110,2763,6,1286,0.3403641087931282,76,-0.14827705721555162,4,8.377602618620987
41,3804,39,1039,0.35639008070817013,89,1.3102844639164983,2,6.984482672203166
120,2226,12,2127,0.3926925694427964,68,-4.725610895739428,2,9.416805705058938
140,2284,36,866,0.3174891791861816,76,-3.8133599109463265,3,7.698571455076221
112,1689,-10,2104,0.270530028682569,74,0.7767945247973653,1,7.8987344862372675
127,6143,-1,2015,0.35034233132741177,89,-1.8539939814886925,2,10.478755361631247
29,5782,-3,1942,0.39401534573507857,74,7.1943909384663325,3,10.084495498486037
28,5881,31,1975,0.3545809140799442,70,5.1472973819149725,4,9.7981069999695
53,5435,15,2215,0.3704981690535607,74,9.554582196028244,1,10.6672423818875
148,5507,23,1030,0.31341232059559226,56,8.30550944040681,4,14.943004090339787
108,2996,8,1150,0.26446947312172764,84,9.66491535300146,1,10.008959412766256
112,5381,3,1560,0.27533231298276,55,0.4791269888118874,1,11.542279125277236
90,2109,-3,2394,0.3973982244153216,89,2.2656447027028808,3,8.550826088640523
86,5945,-10,2352,0.32397764754914316,99,0.5893861801700915,4,10.310097740635536
136,1429,37,1994,0.2518030885265875,64,9.464585898966545,1,12.497591155365878
113,6700,14,1662,0.3933050921096761,73,1.0406304101552522,4,11.468575480972252
118,5126,13,1955,0.324666986795658,98,-3.2485715067566856,3,9.320513159042829
132,4781,36,1156,0.37544025974377565,53,-1.242351596667448,1,11.260562498317476
122,1602,9,2471,0.33226872130553403,56,1.3723024014719307,3,10.970016802571818
110,1439,19,1865,0.2652553425512142,79,4.0449099093112135,3,8.809139605623603
109,1984,-6,2128,0.342335437319792,66,4.271297158764662,2,11.088123734431534
36,6468,-8,1829,0.39961004144794143,87,6.381754262974836,4,10.685476621089313
37,2918,21,1128,0.25521066739689147,79,4.718002078845334,3,7.3351696990322015
135,5507,6,1993,0.3762691296272566,94,2.3730100894348665,2,11.310851319502957
112,1527,31,1710,0.28532211934761476,88,-4.5474267398683725,4,6.986814054601737
110,5405,-6,1137,0.3090799334068278,58,5.425425750385845,1,12.528301182684348
101,3996,0,1892,0.3059064267659343,68,-3.7181286098299573,1,9.574793634085294
87,4467,27,1681,0.38481957914036796,62,2.03217058601113,3,11.266230078714836
133,6907,-7,1338,0.32567292832477573,96,8.445943286722349,1,13.11284627342431
20,2361,28,1536,0.3170761430251641,98,3.953183400894291,4,7.023570984771632
77,1703,8,2330,0.3727037663255165,86,-2.015528634730887,1,6.54692974277417
128,1662,28,2309,0.25733607014574217,68,7.119373126722563,3,12.351000656444125
135,1364,35,1242,0.2629684472642836,55,-0.49386314784645524,4,10.29684219387677
106,1922,38,1723,0.2532533285314434,61,3.6590625881696113,1,10.29614150601058
29,4856,12,1719,0.3531974356011326,64,4.537733197175594,1,10.257862456438755
78,1175,6,850,0.3288424205618772,96,5.966822415884218,4,8.10051752826005
60,6268,2,948,0.3814033188802424,52,-4.025261446858837,4,10.144639359954015
124,6297,16,2410,0.32477993544589084,53,7.814006986864824,1,14.782554458502496
152,1935,-10,1915,0.28327293591429914,86,-3.2922451355541438,2,8.307349623817675
141,1381,-9,1167,0.37077210596566246,87,-3.5819910481909254,1,7.2620626210094255
41,6378,7,1379,0.2941485781348934,55,1.8532683358375728,4,11.263478788808449
117,6308,25,1455,0.3903534673228314,98,0.5827240181994391,4,11.075568549832187
87,1305,34,875,0.2875635831778361,77,-4.180794892635499,3,5.696190463839978
158,6497,22,1909,0.275158097930543,57,-2.509992190247065,3,13.529509383606232
75,5697,25,1026,0.3239985987266032,80,1.5882016709782896,1,8.823775883583032
118,3390,-9,2186,0.2575772676955365,70,7.43608267882804,3,10.867401733222744
95,3203,-7,1758,0.2554617592723927,94,-3.1804343094178664,4,7.562338086016075
45,5807,5,2391,0.3244021817883187,78,-3.4320443873398965,3,8.032705076745046
134,2465,-7,1391,0.28226603211921814,64,7.072441029205619,3,12.425178675990159
128,4271,-2,823,0.2514028957592772,98,2.3847327425231306,3,9.749122012486975
66,1402,38,827,0.2944085367147283,73,0.40373870064341233,4,6.466855357278883
90,5709,10,920,0.3216051030769888,70,1.9203046335033918,1,9.252998302986038
59,3670,12,2313,0.30914330521906347,98,1.1627003369634163,4,8.272038657439278
152,2801,-9,2428,0.27032041992406347,72,6.7284125595633615,3,11.533535746350196
151,3650,-8,1652,0.3369512241747966,80,-4.860089563927177,2,8.674130736314398
42,1176,12,1423,0.35654994867214557,83,1.4973786793529102,2,6.062340078345604
125,5544,15,1689,0.35133087432449434,77,-2.6171799768773107,4,10.058376907973923
103,1742,36,2168,0.3090642881924909,81,-0.37571229380720794,2,7.680251269830656
135,6660,-4,830,0.2706394226756671,71,-3.317432067788884,4,10.42584054582169
128,3348,25,2478,0.3249230160236084,52,1.4048215265251587,1,11.531992431769261
155,5402,33,2050,0.38356476324056243,58,4.64942702277262,4,14.819679270965961
60,1750,22,1669,0.3203084273411849,55,4.923898502887159,4,9.986791221473823
131,1868,38,2073,0.27935215746123815,50,6.951155906657915,4,12.591739946799796
131,5062,25,849,0.26395799546405957,71,7.2251710191509115,3,11.522872907039597
122,4967,-7,1525,0.39158899571483197,53,3.9660018046176244,1,12.548654141816526
65,1213,12,1188,0.36145141133153724,94,0.2972499438295326,4,6.634657528799435
87,2617,14,1743,0.29694504590507237,57,-4.230267727082963,3,8.660235721277287
141,6759,30,2111,0.2943028609307762,86,-4.461950187113334,3,10.877594452466319
34,3530,15,2414,0.38428277300838964,91,-3.301053430620104,3,6.497073567134143
148,4333,17,1814,0.2766352352214477,68,9.757471467712577,3,14.67702961591076
130,2597,17,1274,0.33025559344848165,93,6.789661493559068,3,10.314845400878811
43,6768,10,1555,0.35702564127689523,50,1.0730837792494405,1,10.9935333811102
46,1511,-1,1402,0.30945855279485346,90,1.9930175391454217,1,6.105746639444714
59,6082,16,1725,0.2559853513814633,73,6.060720158306012,2,10.20737352819784
43,1252,4,1829,0.28416382205792823,97,2.7160096212481744,1,6.296636790531861
43,5133,6,1592,0.3852712206163561,66,0.40624364016245895,2,9.943928070037208
23,1628,28,1211,0.3284678450259332,81,0.24340989245790468,2,5.350211040074133
86,4476,24,1461,0.37231618697319546,99,-1.855375042136302,3,8.183177325088803
53,1986,-6,2147,0.3333528314185926,63,8.28417397018503,1,10.372781860222892
135,2725,5,2222,0.39154031435684555,66,1.212307434917201,1,11.348304779058921
42,3093,12,2105,0.3863701113335268,81,6.28544405275257,3,8.59863372512119
128,6573,28,990,0.3224332063015603,82,3.6064314467847467,4,11.976815732203855
88,2701,37,1585,0.29774110381545243,79,6.311404782318588,3,9.178814038585498
114,1304,-2,1384,0.34025031810184153,96,-0.18635081134654463,2,7.532796675318365
81,6834,22,1758,0.35123315225042107,83,6.280131302954892,1,11.335372006354683
76,5078,24,1299,0.32475326384509473,77,6.849524398335218,1,9.835487361859041
73,3280,29,1379,0.3733424831642642,73,-3.435798757114718,2,6.542932397976968
89,5340,39,1615,0.2774992782677324,63,-3.6280432983507076,2,10.125413908697917
120,6840,13,2257,0.3001617745936049,83,9.782435782332096,2,13.628510707734591
76,3807,13,1886,0.35295645360496797,96,-3.2306899512845764,3,7.379365884536371
157,3886,39,2276,0.2870025798081336,50,5.272613055573164,4,14.05562535924144
154,4454,13,2316,0.3159767117025451,71,6.2171984762317525,2,12.190212642995087
122,2024,8,2469,0.39456003199424394,82,-4.047337758676784,2,7.725676357082602
104,5312,28,2265,0.34388139590298616,93,6.197663994834773,3,11.500032062495498
80,3975,14,2130,0.39235858519616884,96,1.292724187823425,2,8.646678089563492
22,1506,20,1579,0.3583662104872864,67,-0.8798899483245552,2,7.244925819040508
147,5856,27,1742,0.35870001545007596,96,4.979959657968131,1,12.17913803750337
105,3951,14,1949,0.33877857605353084,88,7.4968673352833335,2,10.62923413869996
66,2053,16,1064,0.271331289222209,61,3.59191753582909,4,9.562535941311339
95,3674,21,806,0.32795714363294315,59,8.059413994053731,4,12.144719788616106
57,3567,0,2236,0.28789993007552067,51,-4.664660609822773,2,8.297101452695237
106,2904,-6,2029,0.399800883152692,51,6.079071828606249,3,12.089350920326778
77,5370,33,2002,0.2900442910151831,55,-2.4589628737784697,2,10.31967226626423
69,5587,22,2291,0.2846028765192173,69,-0.7088906684752745,1,10.61556790025085
49,5922,8,2319,0.3435824732686067,87,3.5837858333256243,4,10.084483005898011
120,6046,32,1494,0.3266423219829445,77,-0.883323395534445,1,9.94524112414315
44,3894,36,1791,0.25320293698817714,91,-2.4776921857524137,3,6.617253622446919
131,6274,5,2266,0.2694299768488705,52,8.282473282621716,1,14.925901147694294
145,2100,24,1717,0.3716564412741269,97,8.600851754593744,3,11.254058997027611
142,4661,0,2051,0.32255379327213407,86,-4.45442873370736,4,9.676160422323669
66,2636,0,1547,0.27190228222345214,86,2.5018171627747083,1,7.200795126929214
137,2455,-1,945,0.31978638442536006,91,-1.9448175326835222,1,7.777676517529089
58,4613,23,2393,0.2879723624623606,74,7.951131909201905,2,10.038427800115416
35,1038,-6,2119,0.2835387191668516,72,1.9378188560221847,3,6.405212850552751
41,4084,12,1040,0.3936587914667657,62,2.1768661418969604,2,9.409379391660108
73,5239,14,1656,0.3043036790286612,73,4.412089947549653,3,9.825910322806024
35,3731,18,1086,0.25696466570085086,52,-4.165638846724108,2,7.367433244006309
78,3415,29,1751,0.3955490008955954,99,-3.0905288852195634,4,7.446713875259751
50,1758,2,2498,0.36922593621582367,87,2.4757774283006784,1,7.045612218974967
51,5342,36,825,0.2881619959846238,77,9.500603738693787,2,9.925086132277013
28,4116,21,1251,0.31133377520580874,75,7.654083544588143,1,8.235221519905448
158,1764,23,905,0.37934343618926925,69,8.340417327199457,3,13.05173159044711
29,3422,1,1039,0.3036120278984912,76,-2.9426746001183584,3,5.607062944791069
36,2314,13,2241,0.3351106063009899,50,9.379358716756187,4,11.025855920184354
87,5302,29,1131,0.3302285304496919,59,5.949887975505208,4,12.582161760653893
67,4995,10,1711,0.31019418229431994,59,-0.11472440066696521,1,10.06246462944429
130,5029,18,1865,0.34592528527205746,50,7.96700742005889,2,14.081390175045112
142,4693,12,1444,0.320993610595283,81,6.20964777821343,4,11.949676088869541
120,4185,22,2379,0.25318457375109593,81,6.047646480115757,1,10.727607119092415
121,3866,-3,834,0.37215746614719064,92,6.019307244408477,2,10.170632634388786
84,2317,31,1675,0.2669733674130579,76,7.012804498388958,4,9.263458065238487
70,1700,2,2170,0.3196134896337045,62,9.227937406981201,1,10.90315090800962
55,5383,-6,1183,0.3369851186391246,66,-2.9469241913578044,1,9.114443685231196
100,3201,30,2336,0.3558259081289936,77,9.99283640294515,4,11.29958134326992
146,2593,-1,1610,0.3116194802931924,74,8.08509426046066,4,11.434342323619534
107,4987,3,2111,0.3603322730545797,99,1.6244080703880703,4,10.420832205099583
123,5945,13,1547,0.26970251270778556,85,-2.63843190666871,3,9.879705379715528
34,5145,0,1758,0.34801683224061686,96,1.8068257996987072,2,8.110114972418645
115,2230,35,1856,0.37395083913785543,51,6.679176196254387,4,12.24970505072303
142,3612,-8,894,0.3834165959256252,81,4.036802010326664,2,10.211376357324925
20,4137,18,1819,0.3369349743930834,81,-0.8067362596216583,1,6.37367819765923
141,2908,37,1004,0.2969342797112556,55,1.1019207049054733,2,11.035972835459095
145,6782,19,2444,0.27450347675704395,80,9.314482748150597,4,14.656467392141462
76,6836,38,1633,0.3018338129316167,58,7.057312834473773,1,13.255480369682344
100,6439,26,829,0.330996155973166,92,-3.138959363796766,4,9.399498387146696
92,2790,-4,1065,0.2794495335987341,65,3.1808794262271896,4,10.490594969541926
89,3928,6,822,0.39287723585396395,74,8.964773147631329,1,9.847659713649941
25,2088,9,1408,0.38457031433093647,89,-4.485368176093482,2,4.620291627512891
103,6251,0,838,0.2549435792298147,77,-4.361789457805788,2,8.542689419506672
71,3381,33,972,0.33429426973455834,66,5.750990967108773,1,10.2872670328454
22,5127,14,1559,0.368396318536992,80,3.6331844364984978,4,8.611585942936914
100,5963,13,2236,0.28680879399010106,72,-4.3100080353516965,2,9.013512522437528
82,3945,-9,1213,0.3285844348589116,80,9.940247278417932,2,10.20355059240983
68,4569,16,2497,0.3108987823614069,75,3.7014294356390547,4,9.728984853828065
95,6362,8,1491,0.27948193963271145,53,2.378946153750161,2,12.3841442445823
131,6311,18,1414,0.3422106075813734,88,1.7154555860112017,2,11.259780921419159
128,2165,26,1008,0.3990538263110247,92,5.510259052147163,3,9.727604002724448
84,6779,0,821,0.30479308904199176,92,1.8753554149368306,3,10.178227391177554
100,1600,8,804,0.33285685123967007,92,4.886151686184919,1,7.960849987986073
34,3025,17,1450,0.2991782022432251,64,2.325013197293204,1,8.57381816204442
119,2584,28,1013,0.3815422925203745,86,4.160766407983486,4,9.507474256059536
51,1987,10,2495,0.379690405063554,87,7.077791954740626,3,8.6787858827983
115,6310,15,1719,0.27681600819219554,72,7.25752130166763,1,11.983865236773513
147,2965,11,1706,0.38499233113570913,54,7.7357233024657575,3,13.517293772525525
132,2439,-5,1962,0.2727263066584101,90,-1.9554542347915858,1,8.059547736490547
102,5615,0,2480,0.2643159939438001,92,-4.083201491639473,2,8.969755556241287
62,6854,3,1471,0.34794019235522977,74,7.542077109037871,2,11.215320297798145
135,1868,25,2418,0.30788561588048424,79,-4.365532320030737,4,8.20778174815865
97,3063,29,1466,0.3296110890192806,75,-1.7976388008352635,3,7.642588681512299
77,6927,30,1599,0.3478856172906195,52,2.892981977027934,3,12.803160722785924
52,2129,-9,1116,0.25792558566894774,53,7.831501454000614,3,10.070474091382145
33,5378,32,1592,0.293942975663649,96,8.45171920859956,3,9.872906623162164
151,5456,9,1375,0.3191359467653301,67,4.420759819262592,2,13.846913117757309
78,4729,11,1979,0.28998811147088976,86,9.501380400991025,2,10.789031966700742
102,6154,28,2247,0.25734570764282816,60,5.949144026602324,3,13.827974398779952
153,2934,-7,2323,0.263001485984658,60,2.91586602950513,4,12.850056130657848
140,6054,18,890,0.37026218031306,85,-2.9844412778985308,3,10.19107114117371
102,2076,35,2477,0.38670801388193893,65,1.4317827068327453,1,10.29048463225648
46,6200,13,1865,0.27283499536456735,92,7.335112729048786,2,10.377985075186954
99,2639,-10,1560,0.28738929359372284,74,-0.7452919991868452,2,7.52711362924235
153,2392,13,2118,0.34783741070966046,50,3.674067173548023,3,12.60156314838241
32,1030,19,1569,0.3931407664138671,75,9.751517556942877,1,7.701100804267228
83,1703,1,2160,0.29493845636999066,94,-2.383640972359488,4,7.015121600715647
99,1868,8,800,0.3782820439354002,79,-3.4781411372800792,2,6.2938662606245055
142,6480,26,908,0.3259036966675565,55,6.933950182620073,1,14.480848993546308
62,1232,29,1727,0.3934837958621171,76,-4.626172743166079,1,5.101124727550753
108,6153,32,1948,0.2704387993642287,68,4.648839031384027,2,13.352355671148151
114,6362,-7,1887,0.396050859731198,87,0.03617491007350626,2,10.723053895270759
21,1950,4,1005,0.3161467941744262,94,5.857207169322187,1,6.4595978289349185
139,1058,9,2238,0.3929407585639393,92,-3.196202414911941,4,8.361536656491769
41,3818,33,1649,0.31880353255772786,68,-0.0493408654913603,1,8.71468240436058
134,4600,9,2067,0.32951232011808673,88,-4.744446443216155,2,8.951882044981547
76,4149,10,1389,0.37071625146659815,93,-1.4736350900530395,3,7.7760936275188755
91,1301,-1,1422,0.3583942751109091,81,2.2488797832715495,4,7.925473501136136
26,3850,19,2477,0.34294049806259286,97,-2.3357988126531897,1,6.302385447700475
138,3944,13,2039,0.3125470035384334,50,3.9948330163095953,2,12.735818968898808
133,2923,37,1764,0.3688657551099409,74,-3.22780065830702,1,8.057253012473005
35,1316,29,2351,0.39223424999339807,96,6.178353236897719,4,7.988998429593057
102,2888,29,1764,0.25147163454145405,62,8.82497147548226,4,12.474370494318782
91,6264,27,2389,0.3381767644678992,59,0.7888819934336384,4,12.759805577961755
143,3715,-8,1452,0.3798971393467523,67,2.923091012917448,4,12.704309257632925
132,5785,18,2203,0.3479668806018336,85,2.32770044061846,4,11.865581300698173
31,2881,-3,878,0.3701243886750005,71,6.780932094740486,2,7.526173286996572
145,4898,18,1214,0.38425916557734785,55,9.912865446568079,1,14.436837986814723
72,5113,-1,2276,0.3626426523779587,76,6.035289688510556,1,10.104384093107601
94,2178,-6,1972,0.35755261020471496,57,-1.7820465669121779,3,9.446223584889989
152,4855,0,1438,0.39471188370458776,73,5.441202274929742,4,12.272765932459144
46,6625,-7,2493,0.3795526986837359,69,4.2364599164773775,1,12.219049806404573
159,5873,38,1590,0.3723066804374161,71,-1.8482017144332392,4,11.456853080310392
153,5455,24,1861,0.2629605040707814,58,-1.3855724746623865,1,12.471409570105287
116,1331,39,1980,0.28585448247091266,89,4.791802133637727,1,8.8096063671314
24,1527,29,1132,0.3335134036487635,99,7.117279908579665,2,6.952025993242019
76,3059,1,1087,0.3564340157462221,88,6.436060952911715,2,8.705219781790587
97,2098,10,1935,0.29548223399507156,68,4.0961783580212945,2,10.593572274186913
88,1211,5,2441,0.2639992169681235,99,9.063134313046554,4,9.818795619554386
137,2714,3,1914,0.29666487802228714,50,5.965683045435673,4,12.84619986324137
139,3688,10,1872,0.3656543770870779,60,3.128739340391453,2,12.40918646637528
78,3330,37,960,0.381610154401206,90,7.243074929241461,1,8.865309460538834
52,4266,16,2339,0.38693554725165147,91,-0.6427403108501641,4,8.13953709626454
81,6149,25,2225,0.3068300018716222,59,-1.0476088294903567,4,11.839851509653318
69,2032,-10,1119,0.3058807862290295,50,9.571826427092173,3,10.944827328317217
131,2332,-10,1723,0.31100612064576866,76,9.247325507689732,1,10.609307784594785
38,6429,11,1163,0.3063714204132172,66,8.207742561262396,1,12.067460431384609
142,2840,4,2265,0.34992949112608146,93,-1.78446354637591,3,9.249506026625552
66,6891,9,1274,0.3037484893197989,93,3.815334756206182,3,10.484971283980862
52,6823,-8,1822,0.2530515904921369,66,3.025751338329451,3,12.09484545703443
103,5686,3,1565,0.31585369010318076,88,-1.9533727141407713,3,9.377146591484744
154,6810,-2,1401,0.2836228099267882,92,1.7168225637503465,3,12.415171137733738
98,3138,8,1111,0.254321070667693,51,1.9771878317331035,3,10.323664262190237
33,5551,29,2355,0.3206264427301072,97,-1.390660419478404,4,8.249002452681442
147,5091,23,1388,0.280893183879744,72,9.323212305738805,4,13.011255395948883
73,1443,-7,2043,0.3179112722259601,90,2.390724874624204,4,7.7805272281659335
48,5174,22,2497,0.291662497991543,59,2.8733779546050435,2,10.992744032309679
43,2498,32,2320,0.340556330542065,91,3.9786833820323935,3,7.819977409653964
101,1926,26,1142,0.39863160803109393,79,8.304286585882586,3,9.60137103276985
82,1622,-9,1705,0.33208478810674974,84,2.999645263842263,3,7.8786531910299615
124,2479,16,2450,0.3470343875339155,74,3.1144864681048503,3,9.818196329779008
76,4037,34,1917,0.3878913636626802,66,-1.3970999736069603,4,10.218814613013153
155,4385,6,1956,0.30610006265876377,95,4.042257870147564,3,11.661612778322368
81,4318,38,2324,0.27498226746783744,68,0.7172429738130477,2,10.657507023719523
36,1233,39,971,0.292419592439583,67,4.701722437678949,4,8.790247829973092
85,2617,20,1425,0.3104192411071824,67,-0.4888046520627647,4,9.565899189467578
25,3691,30,1832,0.34675265218837575,95,5.735925546090394,4,8.412716945673871
77,3030,-5,1481,0.25068820441445816,84,4.283541766842886,2,8.238519907159002
88,1386,20,2144,0.37800748221504765,59,2.117259587892497,4,10.23185349395835
81,2634,-8,1921,0.26141409595747456,72,-3.5499134940346737,2,6.507437599155522
101,5133,29,1992,0.3850982723377826,94,4.404522418918598,1,10.393802704436627
90,2184,-8,1110,0.39241517818073485,71,7.88918437875042,3,9.282720850531241
150,6581,22,1713,0.3985154191168201,93,-2.4338840602224376,2,11.256380476225539
29,2967,2,2166,0.3714265276610317,58,-3.7292080200857534,3,7.848807347536056
117,6568,10,1229,0.2712783288910229,81,-4.406468247172908,3,9.576986479622988
108,1240,26,1657,0.355925056483778,75,-4.522718932865677,4,6.862346046689247
54,6145,5,2379,0.28049819359122646,78,7.631037600671975,4,11.270023085553397
21,6767,10,2323,0.3845691753370606,91,5.914224107184356,2,10.298626736537656
143,1561,37,1084,0.2974908888483017,68,-1.9655249763959577,2,9.82074737454656
43,2999,33,2461,0.2990193965612562,97,8.756762947242187,4,9.414598060019992
93,5901,2,2083,0.38764799438723,78,-2.9699027898741615,3,9.374700737953665
41,2929,-7,1294,0.2519846606175557,84,0.6124410512034171,4,6.724765183500904
58,5900,20,1154,0.27909492272253544,61,1.7816245715476544,3,10.97619377614635
39,3779,-2,1013,0.31328983998451826,57,-3.861563724133009,1,7.405632054791505
60,2675,37,1616,0.35510823509652895,74,0.21211302793083675,2,6.878118146408304
127,3515,22,999,0.34713492490671033,76,-3.471789547209604,4,8.31578343333231
103,2677,26,2059,0.3504117812750724,96,6.84661586129978,3,10.021583007794248
130,5141,26,1652,0.3820033042615997,92,-4.297578369335861,1,8.958413858406868
85,4746,13,935,0.2681545618439885,94,-4.74295144867683,3,7.211559530006701
72,4356,14,1747,0.32832425443281554,55,5.98748024929276,2,11.50156798915689
53,2651,30,1427,0.3588216533653733,62,6.712724744525868,4,10.565889689089616
86,5177,18,1716,0.3454177664386247,60,2.4344501893940604,3,11.744363442352636
153,4841,29,2490,0.3172471179908901,87,-0.2319111640461653,2,10.94211955470601
46,3441,39,2245,0.2525671878808246,55,-1.4532030622225909,4,9.08578209364132
29,6905,36,2164,0.2590678398471827,54,-3.2445815025959526,1,9.903949050237754
92,5885,25,1141,0.2678411990280755,56,2.2634525409686166,3,11.94164123839374
115,1594,4,2353,0.30148416292530456,68,2.3663369793474374,4,11.100848313393712
67,3612,34,1187,0.26764801790007203,92,1.8394112680488481,4,7.978319490789747
89,5096,7,803,0.31391234695939124,55,6.673938982724287,4,12.485614703962588
119,2496,9,1476,0.27679629858783694,74,-3.503347096616232,2,7.30198215399155
78,4555,-6,2462,0.3668749296289309,58,5.050150359998165,1,11.769347655154162
21,5861,7,1198,0.38072314250683237,69,1.0235098434998395,1,9.699538989437592
84,5766,29,2245,0.3084471261952264,74,-1.385751702133211,2,9.180857439108149
102,4358,-10,1210,0.3266997647973458,99,5.22391167817711,3,10.05228243875984
29,2601,8,1012,0.3930244362341413,57,-2.034831517069733,2,7.334597390093883
72,1914,12,1359,0.3303261633022931,99,-1.5362450962610636,1,6.0648337078113945
98,2844,15,1357,0.39926098237651375,86,9.978184806207771,2,10.237548848499085
78,2995,38,1357,0.2713196490538082,87,8.330030891451424,1,8.987286608837671
67,1094,18,1871,0.3793339630895048,51,5.45708677609856,1,9.655191829463316
142,1492,23,2010,0.3245804504009448,71,-0.2635586319460357,1,8.478652040067152
41,4069,8,1301,0.25340711668745025,85,3.050775236679746,1,7.330497387966236
119,1149,37,2455,0.3958334412159023,53,-3.100763072282799,3,9.744784457032138
117,2046,7,1443,0.3947571849615037,97,0.009272787243758351,1,7.8527763702628866
44,3803,-9,1330,0.3074906260274331,50,-3.9804419571567076,4,8.255991195184881
47,6334,16,1752,0.39312131066288575,97,4.154774971389559,4,10.259124729760588
132,1398,-5,1586,0.27115144633578186,82,7.862436125540471,1,9.810536522609832
64,5950,28,1274,0.35201652116810234,73,7.143269516454012,1,10.217337246821439
87,5476,-5,841,0.2787893480331752,98,7.841219035712456,2,10.530524978694876
26,1551,-5,1403,0.2869970854502242,54,-2.3810042212963562,3,6.988542828630379
68,1294,20,2084,0.36690061558039083,97,4.751269171722338,1,7.662198934606817
156,2143,30,847,0.30660371268479425,84,9.351130572871618,2,11.048706982363408
102,1455,29,2409,0.25106912542429316,91,6.748767468575069,1,9.091215219493279
148,2553,19,1527,0.3121357636293392,99,-4.949144318034627,3,8.106431372030862
157,1168,10,2269,0.2842103980949439,99,8.23459917331767,3,11.327490452439578
92,5805,30,1020,0.3524994870337437,75,5.586697749929414,4,10.94987454492826
65,2946,33,2444,0.27916730450852506,98,-3.169069161197944,3,6.823332362738354
125,6817,7,2470,0.3763380292654714,92,-0.2926612593493543,4,11.957453915531797
51,6380,12,1739,0.29006395181622463,90,-3.2372778150214323,3,8.25303525195261
25,1253,27,1142,0.3089542387424521,92,5.9471574669584175,2,6.566950435203603
93,3376,12,2061,0.2947055291195647,75,-4.947141703848193,3,7.184809646120414
133,2320,17,954,0.3465885021714049,90,1.967832721118775,2,8.7841055203271
46,3883,25,1737,0.2651745311839595,98,9.99713460167986,4,9.84290623328514
73,4607,14,1640,0.3217149059047366,54,7.766958000004054,2,12.044464232772752
104,3125,-4,1879,0.3001682222822587,93,3.8083257177682306,4,9.575005325451977
146,4496,7,1186,0.3826206944932472,67,5.409012160569901,3,13.517686173207727
130,3240,9,1693,0.26101181403615886,74,4.054581863684824,2,9.881002806922975
34,1400,-6,2138,0.37445425973992824,97,7.162689202880443,2,7.698042507850022
151,3156,7,837,0.2751520714794864,90,8.289772354855433,4,11.46688910918995
112,3376,31,2164,0.2632866489894933,89,6.498885744586916,3,10.462506747085618
142,1362,29,1650,0.2803484287184512,87,-2.2705620568159834,1,7.705797477898081
92,4938,22,1528,0.2653979473017716,98,0.5878209837799115,1,8.693584951951992
111,4851,4,1030,0.32814759223031886,95,6.7661231822910874,2,10.691185023170679
36,4412,24,1251,0.39823224293736725,70,7.347663700909765,4,9.243996415118682
62,3306,36,2165,0.25514910278863884,73,4.432041013512707,4,8.780262912458312
140,6454,35,2276,0.3191692523979192,77,5.712178315594915,4,13.38337564025037
60,1084,-10,1056,0.3079105493661793,95,-2.382521556042208,3,5.479826508229307
58,6641,10,1233,0.3009409621369601,53,0.589987107719784,3,11.29803886735074
132,2824,-3,1008,0.29977954156500414,57,3.0195442226625335,3,11.397377043539962
130,4885,-4,2024,0.38425191349396937,98,9.755626090292287,1,12.355098366465548
66,1307,30,936,0.2528464225312606,82,6.988233853534506,2,7.6073756274248545
82,5357,39,2463,0.3662374581070208,52,-2.1107034529089503,3,11.071011730694996
129,2921,33,1364,0.28793997682089123,98,0.2860981066650705,2,8.661819617123403
